key,en,da,es,fr,nl,no,pt-BR,sv,zh-Hans,cy,th
instructor_create_outcome_group,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-create-outcome-groups-for-a-course/ta-p/1128,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-opretter-jeg-l%C3%A6ringsudbytte-grupper-for-et-fag/ta-p/440157,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-creo-grupos-de-resultados-en-un-curso/ta-p/2187,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-des-groupes-de-r%C3%A9sultats-pour-un-cours/ta-p/439288,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-maak-ik-leerdoelgroepen-voor-een-cursus/ta-p/439944,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-oppretter-jeg-l%C3%A6ringsm%C3%A5l-gruppe-for-et-emne/ta-p/441208,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-criar-grupos-de-resultados-para-um-curso/ta-p/2713,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-skapar-jag-l%C3%A4randem%C3%A5lgrupper-f%C3%B6r-en-kurs/ta-p/442033,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E7%BB%99%E8%AF%BE%E7%A8%8B%E5%88%9B%E5%BB%BA%E7%BB%93%E6%9E%9C%E5%B0%8F%E7%BB%84/ta-p/440611,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-creu-grwpiau-deilliannau-ar-gyfer-cwrs/ta-p/441793,
instructor_edit_announcement,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-edit-an-announcement-in-a-course/ta-p/1190,,,,,,,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-redigerar-jag-ett-meddelande-i-en-kurs/ta-p/560863,,,
instructor_edit_syllabus,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-edit-the-Syllabus-in-a-course/ta-p/1178,,,,,,,,,,
instructor_edit_gradebook,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-enter-and-edit-grades-in-the-Gradebook/ta-p/724,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-indtaster-og-redigerer-jeg-karakterer-i-Karakterbogen/ta-p/440216,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-puedo-ingresar-y-editar-calificaciones-en-el-Libro-de/ta-p/2257,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-entrer-et-modifier-des-r%C3%A9sultats-dans-le-relev%C3%A9-de-notes/ta-p/439284,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-cijfers-invoeren-en-bewerken-in-de-Cijferlijst/ta-p/439963,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-angir-og-redigerer-jeg-karakterer-i-karakteroversikten/ta-p/441211,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-incluir-e-editar-notas-no-Boletim/ta-p/2777,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-anger-och-redigerar-jag-omd%C3%B6men-i-Omd%C3%B6mesboken/ta-p/442061,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%84%E5%88%86%E5%86%8C%E4%B8%AD%E8%BE%93%E5%85%A5%E5%92%8C%E7%BC%96%E8%BE%91%E6%88%90%E7%BB%A9/ta-p/440565,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-rhoi-ac-yn-golygu-graddau-yn-y-Llyfr-Graddau/ta-p/441828,
instructor_import_package,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-import-a-Canvas-course-export-package/ta-p/795,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-importerer-jeg-en-eksportpakke-til-Canvas-fag/ta-p/440192,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-importo-un-paquete-de-exportaci%C3%B3n-de-un-curso-de-Canvas/ta-p/2294,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-importer-un-package-d-exportation-de-cours-Canvas/ta-p/439324,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-importeer-ik-een-exportpakket-voor-een-Canvas-cursus/ta-p/439995,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-importerer-jeg-et-Canvas-emne-eksportpakke/ta-p/441251,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-importar-um-pacote-de-exporta%C3%A7%C3%A3o-do-curso-do-Canvas/ta-p/2769,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-importerar-jag-ett-Canvas-kursexportpaket/ta-p/442086,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%AF%BC%E5%85%A5-Canvas-%E8%AF%BE%E7%A8%8B%E5%AF%BC%E5%87%BA%E7%A8%8B%E5%BA%8F%E5%8C%85/ta-p/440650,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-mewngludo-pecyn-allgludo-cwrs-Canvas/ta-p/441794,
instructor_import_grades,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-import-grades-in-the-Gradebook/ta-p/807,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-importerer-jeg-karakterer-i-Karakteroversigten/ta-p/440166,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-importo-las-calificaciones-del-Libro-de-calificaciones/ta-p/2268,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-importer-les-notes-dans-le-relev%C3%A9-de-notes/ta-p/439272,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-importeer-ik-cijfers-in-de-Cijferlijst/ta-p/439903,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-importerer-jeg-karakterer-i-karakteroversikten/ta-p/441149,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-importar-notas-no-Boletim/ta-p/2662,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-importerar-jag-omd%C3%B6men-i-bed%C3%B6mnings%C3%B6versikten/ta-p/441990,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%84%E5%88%86%E5%86%8C-Gradebook-%E4%B8%AD%E5%AF%BC%E5%85%A5%E8%AF%84%E5%88%86/ta-p/440592,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-mewngludo-graddau-yn-y-Llyfr-Graddau/ta-p/441792,
instructor_import_outcomes,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-import-outcomes-for-a-course/ta-p/702,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-importerer-jeg-l%C3%A6ringsudbytter-for-et-fag/ta-p/440198,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-importo-resultados-en-un-curso/ta-p/2214,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-importer-les-r%C3%A9sultats-d-un-cours/ta-p/439363,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-leerdoelen-voor-een-cursus-importeren/ta-p/439946,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-importerer-jeg-l%C3%A6ringsm%C3%A5l-for-et-emne/ta-p/441214,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-importar-resultados-para-um-curso/ta-p/2717,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-importerar-jag-l%C3%A4randem%C3%A5l-f%C3%B6r-en-kurs/ta-p/442025,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E7%BB%99%E8%AF%BE%E7%A8%8B%E5%AF%BC%E5%85%A5%E7%BB%93%E6%9E%9C/ta-p/440497,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-mewngludo-deilliannau-ar-gyfer-cwrs/ta-p/441843,
instructor_manage_rubrics,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-manage-rubrics-in-a-course/ta-p/1017,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-administrerer-jeg-rubrikker-i-et-fag/ta-p/440213,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-administro-las-r%C3%BAbricas-en-un-curso/ta-p/2213,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-cr%C3%A9er-une-rubrique-dans-un-cours/ta-p/439360,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-beheer-ik-rubrieken-in-een-cursus/ta-p/439929,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-administrerer-jeg-rubrikker-i-et-emne/ta-p/441187,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-gerenciar-rubricas-em-um-curso/ta-p/2692,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-hanterar-jag-matriser-i-en-kurs/ta-p/442023,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%BE%E7%A8%8B%E4%B8%AD%E7%AE%A1%E7%90%86%E8%AF%84%E4%BC%B0%E8%A1%A8%E6%A0%BC/ta-p/440556,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-rheoli-cyfarwyddiadau-sgorio-mewn-cwrs/ta-p/441845,
instructor_manage_new_quizzes_settings,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-manage-settings-for-an-assessment-in-New-Quizzes/ta-p/581,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-administrerer-jeg-indstillinger-for-en-vurdering-i-New/ta-p/440203,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-administro-las-configuraciones-de-una-evaluaci%C3%B3n-en-Nuevos/ta-p/2209,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-g%C3%A9rer-les-param%C3%A8tres-d-une-%C3%A9valuation-dans-les/ta-p/439370,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-beheer-ik-de-instellingen-voor-een-beoordeling-in-Nieuwe/ta-p/439954,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-administrerer-jeg-innstillingene-for-vurderinger-i-Nye/ta-p/441221,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-gerenciar-configura%C3%A7%C3%B5es-para-uma-tarefa-usando-o-New/ta-p/2741,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-hanterar-jag-inst%C3%A4llningar-f%C3%B6r-en-bed%C3%B6mning-i-New-Quizzes/ta-p/442048,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%9C%A8%E6%96%B0%E6%B5%8B%E9%AA%8C-New-Quizzes-%E4%B8%AD%E7%AE%A1%E7%90%86%E8%AF%84%E4%BC%B0%E8%AE%BE%E7%BD%AE/ta-p/440583,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-rheoli-gosodiadau-asesiad-yn-New-Quizzes/ta-p/441776,
instructor_organize_files,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-move-and-organize-files/ta-p/617197,,,,,,,,,,
instructor_reorder_module,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-move-or-reorder-a-module/ta-p/1150,,,,,,,,,,
instructor_post_grades,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-post-grades-for-an-assignment-in-the-Gradebook/ta-p/576,,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-publico-las-calificaciones-de-una-tarea-en-el-Libro-de/ta-p/473019,,,,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-postar-notas-para-uma-tarefa-no-Boletim/ta-p/473157,,,,
instructor_publish_discussion,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-publish-or-unpublish-a-discussion-as-an-instructor/ta-p/590,,,,,,,,,,
instructor_publish_module,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-publish-or-unpublish-a-module-as-an-instructor/ta-p/571,,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-publico-o-anulo-la-publicaci%C3%B3n-de-un-m%C3%B3dulo-como-profesor/ta-p/473037,,,,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-publicar-ou-cancelar-a-publica%C3%A7%C3%A3o-de-um-m%C3%B3dulo-como-um/ta-p/473160,,,,
instructor_publish_page,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-publish-or-unpublish-a-page-as-an-instructor/ta-p/592,,,,,,,,,,
instructor_publish_assignment,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-publish-or-unpublish-an-assignment-as-an-instructor/ta-p/585,,,,,,,,,,
instructor_record_conference,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-record-a-conference/ta-p/840,,,,,,,,,,
instructor_reply_discussion,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-reply-to-a-discussion-as-an-instructor/ta-p/1110,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-svarer-jeg-som-instrukt%C3%B8r-p%C3%A5-en-diskussion/ta-p/440108,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-respondo-a-un-foro-como-instructor/ta-p/2183,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-r%C3%A9pondre-%C3%A0-une-discussion-en-tant-qu-instructeur/ta-p/439257,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-geef-ik-als-cursusleider-antwoord-op-een-discussie/ta-p/439865,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-svarer-jeg-p%C3%A5-diskusjon-som-en-instrukt%C3%B8r/ta-p/441128,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-responder-uma-discuss%C3%A3o-como-um-instrutor/ta-p/2633,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-svarar-jag-p%C3%A5-en-diskussion-som-instrukt%C3%B6r/ta-p/441948,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E4%BD%9C%E4%B8%BA%E8%AE%B2%E5%B8%88-%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%9B%9E%E5%A4%8D%E8%AE%A8%E8%AE%BA/ta-p/440482,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-ymateb-i-drafodaeth-fel-addysgwr/ta-p/441868,
instructor_select_import_content,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-select-specific-content-as-part-of-a-course-import/ta-p/1091,,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-selecciono-contenido-espec%C3%ADfico-como-parte-de-una/ta-p/473012,,,,https://community.canvaslms.com/t5/Guia-do-Instrutor/tkb-p/instructor_portuguese#:~:text=Como%20selecionar%20conte%C3%BAdo%20espec%C3%ADfico%20como%20parte%20de%20uma%20importa%C3%A7%C3%A3o%20do%20curso%3F,,,,
instructor_message_all_criteria_new_analytics,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-send-a-message-to-all-students-based-on-specific-course/ta-p/1162,,,,,,,,,,
instructor_message_individual_new_analytics,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-send-a-message-to-an-individual-student-in-New/ta-p/1187,,,,,,,,,,
instructor_set_front_page,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-set-a-Front-Page-in-a-course/ta-p/797,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-indstiller-jeg-en-forside-i-et-fag/ta-p/440202,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-cambio-la-p%C3%A1gina-principal-del-curso/ta-p/2323,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-configurer-une-premi%C3%A8re-page-dans-un-cours/ta-p/439263,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-een-voorpagina-in-een-cursus-instellen/ta-p/439971,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-angir-jeg-en-Forside-i-et-emne/ta-p/441190,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-configuro-a-P%C3%A1gina-Principal-em-um-curso/ta-p/2623,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-st%C3%A4ller-jag-in-en-f%C3%B6rstasida-f%C3%B6r-en-kurs/ta-p/441965,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E5%9C%A8%E8%AF%BE%E7%A8%8B%E8%AE%BE%E7%BD%AE%E9%A6%96%E9%A1%B5/ta-p/440549,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-gosod-Tudalen-Flaen-mewn-cwrs/ta-p/441849,
instructor_set_course_details,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-set-details-for-a-course/ta-p/1037,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-indstiller-jeg-detaljer-for-et-fag/ta-p/440143,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-configuro-los-detalles-de-un-curso/ta-p/2269,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-d%C3%A9finir-les-informations-d-un-cours/ta-p/439274,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-stel-ik-gegevens-in-voor-een-cursus/ta-p/439886,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-stiller-jeg-inn-detaljer-for-et-emne/ta-p/441134,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-definir-detalhes-para-um-curso/ta-p/2642,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-st%C3%A4ller-jag-in-information-f%C3%B6r-en-kurs/ta-p/441961,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E8%AE%BE%E7%BD%AE%E8%AF%BE%E7%A8%8B%E8%AF%A6%E6%83%85/ta-p/440639,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-gosod-manylion-ar-gyfer-cwrs/ta-p/441848,
instructor_notification_preferences,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-set-my-Canvas-notification-preferences-as-an-instructor/ta-p/1222,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-indstiller-jeg-som-instrukt%C3%B8r-mine/ta-p/440240,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-establezco-mis-preferencias-de-notificaci%C3%B3n-de-Canvas-como/ta-p/2206,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-configurer-mes-pr%C3%A9f%C3%A9rences-de-notification-Canvas/ta-p/439260,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-stel-ik-mijn-Canvas-meldingsvoorkeuren-in-als-cursusleider/ta-p/439862,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-angir-jeg-Canvas-varslingsinnstillingene-mine-som/ta-p/441158,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-configuro-minhas-prefer%C3%AAncias-de-notifica%C3%A7%C3%B5es-Canvas/ta-p/2648,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-st%C3%A4ller-jag-in-mina-aviseringinst%C3%A4llningar-i-Canvas-som/ta-p/442009,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E4%BD%9C%E4%B8%BA%E8%AE%B2%E5%B8%88-%E6%88%91%E5%A6%82%E4%BD%95%E8%AE%BE%E7%BD%AECanvas%E9%80%9A%E7%9F%A5%E9%A6%96%E9%80%89%E9%A1%B9/ta-p/440572,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-gosod-fy-newisiadau-ar-gyfer-hysbysiadau-Canvas-fel/ta-p/441781,
instructor_start_conference,https://community.canvaslms.com/t5/Instructor-Guide/How-do-I-start-a-conference/ta-p/1074,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-starter-jeg-en-konference/ta-p/440142,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-inicio-una-conferencia/ta-p/2267,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-puis-je-lancer-une-conf%C3%A9rence/ta-p/439271,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-start-ik-een-vergadering/ta-p/439867,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-begynner-jeg-en-konferanse/ta-p/441129,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-iniciar-uma-confer%C3%AAncia/ta-p/2634,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-startar-jag-en-konferens/ta-p/441949,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E5%90%AF%E5%8A%A8%E4%BC%9A%E8%AE%AE/ta-p/440439,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-dechrau-cynhadledd/ta-p/441805,
instructor_upload_course_file,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-upload-a-file-in-Files/ta-p/617194,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-uploader-jeg-en-fil-til-et-kursus/ta-p/440145,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-puedo-subir-un-archivo-a-un-curso/ta-p/2318,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-t%C3%A9l%C3%A9charger-un-fichier-dans-un-cours/ta-p/439405,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-kan-ik-een-bestand-naar-een-cursus-uploaden/ta-p/439917,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-laster-jeg-opp-en-fil-til-et-emne/ta-p/441162,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-eu-envio-um-arquivo-para-um-curso/ta-p/2666,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-laddar-jag-upp-en-fil-till-en-kurs/ta-p/442028,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E6%88%91%E5%A6%82%E4%BD%95%E4%B8%8A%E4%BC%A0%E6%96%87%E4%BB%B6%E5%88%B0%E8%AF%BE%E7%A8%8B/ta-p/440596,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-llwytho-ffeil-i-fyny-i-gwrs/ta-p/441880,
instructor_use_files,https://community.canvaslms.com/t5/Canvas-Basics-Guide/How-do-I-use-Files/ta-p/617201,https://community.canvaslms.com/t5/Dansk-Instrukt%C3%B8r-Guide/Hvordan-bruger-jeg-som-instrukt%C3%B8r-Filer/ta-p/440220,https://community.canvaslms.com/t5/Gu%C3%ADa-del-Instructor/C%C3%B3mo-uso-Archivos-como-instructor/ta-p/2219,https://community.canvaslms.com/t5/Francais-Guide-de-l-instructeur/Comment-utiliser-Fichiers-en-tant-qu-instructeur/ta-p/439380,https://community.canvaslms.com/t5/Nederlands-Instructeur-Gids/Hoe-gebruik-ik-Bestanden-als-cursusleider/ta-p/439966,https://community.canvaslms.com/t5/Norsk-Instrukt%C3%B8r-Guiden/Hvordan-bruker-jeg-Filer-som-instrukt%C3%B8r/ta-p/441232,https://community.canvaslms.com/t5/Guia-do-Instrutor/Como-usar-Arquivos-Files-como-instrutor/ta-p/2636,https://community.canvaslms.com/t5/Svenska-Instrukt%C3%B6r-Guide/Hur-anv%C3%A4nder-jag-filer-som-instrukt%C3%B6r/ta-p/441954,https://community.canvaslms.com/t5/%E6%8C%87%E5%8D%97%E4%B8%AD%E6%96%87%E7%89%88-%E8%AE%B2%E5%B8%88%E6%8C%87%E5%8D%97-instructor/%E4%BD%9C%E4%B8%BA%E8%AE%B2%E5%B8%88-%E6%88%91%E8%AF%A5%E5%A6%82%E4%BD%95%E4%BD%BF%E7%94%A8%E6%96%87%E4%BB%B6-Files/ta-p/440585,https://community.canvaslms.com/t5/Gymraeg-Canllaw-Addysgwyr/Sut-ydw-i-n-defnyddio-r-adran-Ffeiliau-Files-fel-addysgwr/ta-p/441872,
